Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
VOYA FINANCIAL INC,0.023333971156525923,Reduce 29.00%,62829.0,90.5299941109997,5687909.0,,,,,
LINCOLN NATL CORP IND,0.023227432315813985,Reduce 28.92%,160168.0,35.350001248688876,5661939.0,,,,,
ADT INC DEL,0.023195204008820032,Reduce 44.02%,869859.0,6.499999425194198,5654083.0,,,,,
AMER SPORTS INC,0.02317565205984687,Reduce 44.49%,166942.0,33.83999832277078,5649317.0,,,,,
HESS MIDSTREAM LP,0.02313326625691134,Add 224.59%,149973.0,37.600001333573374,5638985.0,,,,,
FLEX LTD,0.022864978728806638,Buy 100%,34390.0,162.06999127653387,5573587.0,,,,,
CBRE GROUP INC,0.022862849592944892,Buy 100%,41377.0,134.6899968581579,5573068.0,,,,,
VONTIER CORPORATION,0.02266753111989384,Add 106.96%,190533.0,29.0,5525457.0,,,,,
ON SEMICONDUCTOR CORP,0.022640886153762762,Add 191.62%,58377.0,94.54000719461432,5518962.0,,,,,
CINTAS CORP,0.022580732937691948,Add 182.25%,32363.0,170.07999876402064,5504299.0,,,,,
IDAHO STRATEGIC RESOURCES,0.02254819284972402,Reduce 16.02%,167828.0,32.75,5496367.0,,,,,
VEEVA SYS INC,0.022357674162719672,Buy 100%,30709.0,177.46999251033898,5449926.0,,,,,
ABBOTT LABORATORIES,0.022251246086301125,Reduce 48.93%,59775.0,90.73999163529903,5423983.0,,,,,
MASCO CORP,0.022160025537126284,Add 166.07%,66385.0,81.36999322136025,5401747.0,,,,,
CELANESE CORP DEL,0.022156386724969505,Add 1.77%,117410.0,46.0,5400860.0,,,,,
VERTEX PHARMACEUTICALS INC,0.022140432564340753,Reduce 18.66%,10865.0,496.7299585826047,5396971.0,,,,,
FULTON FINL CORP PA,0.022066351763972016,Reduce 11.26%,222361.0,24.190001843848517,5378913.0,,,,,
XPO INC,0.022024634649178036,Add 3.81%,26152.0,205.28999694096055,5368744.0,,,,,
DT MIDSTREAM INC,0.021945905850868343,Reduce 58.89%,36456.0,146.73998793065613,5349553.0,,,,,
ASSURED GUARANTY LTD,0.021821948299426224,Reduce 7.12%,66359.0,80.15999336939979,5319337.0,,,,,
MAXIMUS INC,0.02171674683499739,Add 712.72%,98469.0,53.75999553158862,5293693.0,,,,,
CURTISS WRIGHT CORP,0.021648433982647174,Reduce 37.68%,6964.0,757.7600516944285,5277041.0,,,,,
DELL TECHNOLOGIES INC,0.02164726480399477,Reduce 94.53%,12230.0,431.4600163532298,5276756.0,,,,,
VIKING HOLDINGS LTD,0.021641570698838507,Reduce 52.08%,50400.0,104.67,5275368.0,,,,,
EMERSON ELEC CO,0.02145891627666453,Reduce 72.73%,36541.0,143.14999589502202,5230844.0,,,,,
AON PLC,0.021312937142744875,Reduce 22.53%,15663.0,331.68996999297707,5195260.0,,,,,
RAYMOND JAMES FINL INC,0.021251442448009722,Add 14.29%,34074.0,152.02999354346423,5180270.0,,,,,
PEGASYSTEMS INC,0.02079622581648261,Reduce 4.28%,169146.0,29.970002246579877,5069306.0,,,,,
IQVIA HLDGS INC,0.02077567288648774,Reduce 44.37%,26210.0,193.21999236932467,5064296.0,,,,,
CORCEPT THERAPEUTICS INC,0.020546751808728503,Add 49.92%,57602.0,86.95000173605084,5008494.0,,,,,
FLYWIRE CORPORATION,0.020531728888640435,Buy 100%,284851.0,17.569999754257488,5004832.0,,,,,
DANA INC,0.02051280050161522,Add 598.72%,183764.0,27.209997605624604,5000218.0,,,,,
RTX CORPORATION,0.02037862391851298,Buy 100%,26182.0,189.73000534718508,4967511.0,,,,,
SCHEIN HENRY INC,0.020212822078458547,Add 83.79%,58993.0,83.51999389758107,4927095.0,,,,,
BIOCRYST PHARMACEUTICALS INC,0.020145030228525367,Reduce 23.04%,491057.0,10.0,4910570.0,,,,,
BROADRIDGE FINL SOLUTIONS IN,0.020086226695881358,Buy 100%,35752.0,136.94998881181473,4896236.0,,,,,
DANAHER CORP DEL,0.020070030494759653,Add 1.32%,25684.0,190.4799875408815,4892288.0,,,,,
INTERCONTINENTAL EXCHANGE IN,0.01963914508634623,Buy 100%,38886.0,123.10998817054981,4787255.0,,,,,
WATTS WATER TECHNOLOGIES INC,0.019635059114634673,Add 13.81%,12227.0,391.4499877320684,4786259.0,,,,,
DISNEY WALT CO,0.019478553270462155,Add 106.75%,49331.0,96.25000506780727,4748109.0,,,,,
WARRIOR MET COAL INC,0.019465212326681053,Add 13.47%,58463.0,81.15999863161316,4744857.0,,,,,
TEXTRON INC,0.01899507123221555,"Add 1,129.65%",50477.0,91.72999583968937,4630255.0,,,,,
BUILDERS FIRSTSOURCE INC,0.01882501932520011,"Add 1,162.51%",51283.0,89.48000311994228,4588803.0,,,,,
CNO FINL GROUP INC,0.018642057224433392,Reduce 52.78%,89137.0,50.97999708314168,4544204.0,,,,,
INTEL CORP,0.01854261140087937,Buy 100%,32371.0,139.63000834079887,4519963.0,,,,,
BLACKROCK INC,0.01847296117224605,Buy 100%,4683.0,961.5598975016015,4502985.0,,,,,
HAEMONETICS CORP MASS,0.01837856537999416,Add 23.47%,59733.0,75.0,4479975.0,,,,,
TXNM ENERGY INC,0.018194179752938383,Add 4.26%,78109.0,56.77999974394756,4435029.0,,,,,
MOOG INC,0.018011746859351176,Reduce 34.32%,10359.0,423.8400424751424,4390559.0,,,,,
SIRIUSXM HOLDINGS INC,0.017970427675537137,Add 62.35%,148290.0,29.540002697417222,4380487.0,,,,,
MONDELEZ INTL INC,0.017895788951320234,Add 2.18%,75420.0,57.8400026518165,4362293.0,,,,,
DOORDASH INC,0.017858678810654845,Reduce 13.00%,23591.0,184.52999025051926,4353247.0,,,,,
CRITICAL METALS CORP,0.01785341955790965,Reduce 18.31%,424582.0,10.249998822371179,4351965.0,,,,,
FRONTDOOR INC,0.01784920230999853,Reduce 9.27%,56076.0,77.59000285327056,4350937.0,,,,,
NETSCOUT SYS INC,0.017835676759061784,Reduce 46.70%,99831.0,43.54999949915357,4347640.0,,,,,
MDA SPACE LTD,0.017832013332617587,Reduce 62.36%,105238.0,41.30396814838746,4346747.0,,,,,
HARMONY GOLD MNG LTD,0.017803924328291264,Reduce 51.51%,285332.0,15.210000981312996,4339900.0,,,,,
PFIZER INC,0.017790448005929358,Buy 100%,180092.0,24.0799980010217,4336615.0,,,,,
CABOT CORP,0.01766915289990973,Add 73.37%,47424.0,90.82000674763833,4307048.0,,,,,
MONOLITHIC PWR SYS INC,0.017557317885021472,Reduce 74.07%,3096.0,1382.360142118863,4279787.0,,,,,
BAUSCH HEALTH COS INC,0.01752038824913049,Add 29.23%,866285.0,4.929999942282274,4270785.0,,,,,
LEAR CORP,0.017221062104590422,Add 131.42%,31313.0,134.06000702583592,4197821.0,,,,,
NIOCORP DEVS LTD,0.0171418246110074,Reduce 1.79%,866910.0,4.819999769295544,4178506.0,,,,,
MIDDLEBY CORP,0.017084506140371006,Buy 100%,24211.0,172.00999545661062,4164534.0,,,,,
ENCOMPASS HEALTH CORP,0.017008050061266336,Reduce 11.63%,41016.0,101.07999317339575,4145897.0,,,,,
ADVANCED DRAIN SYS INC DEL,0.01678737066741123,Reduce 64.41%,26071.0,156.95999386291282,4092104.0,,,,,
MATSON INC,0.016761710272776918,Add 45.25%,21255.0,192.23001646671372,4085849.0,,,,,
ANTERO MIDSTREAM CORP,0.01667456338816992,Add 18.00%,178664.0,22.75,4064606.0,,,,,
ARMSTRONG WORLD INDS INC NEW,0.0166434509288723,Reduce 17.77%,25290.0,160.42000790826413,4057022.0,,,,,
USA RARE EARTH INC,0.016550568915296673,Add 7.16%,186950.0,21.58,4034381.0,,,,,
GLOBAL E ONLINE LTD,0.0165221927442838,Reduce 69.82%,115965.0,34.72999611951882,4027464.0,,,,,
METTLER TOLEDO INTERNATIONAL,0.01648765889903493,Reduce 38.77%,3146.0,1277.509853782581,4019046.0,,,,,
TOLL BROTHERS INC,0.016393160547252126,Reduce 88.85%,24255.0,164.74998969284684,3996011.0,,,,,
RYANAIR HOLDINGS PLC,0.016164067169480958,Reduce 84.82%,60852.0,64.75,3940167.0,,,,,
DENTSPLY SIRONA INC,0.016103323210512086,Buy 100%,369968.0,10.609998702590495,3925360.0,,,,,
ALPHA METALLURGICAL RESOUR I,0.016071714363084844,Add 46.78%,23752.0,164.94000505220612,3917655.0,,,,,
MORGAN STANLEY,0.01606127380283795,Add 26.87%,18729.0,209.0399914570986,3915110.0,,,,,
MERCK &AMP; CO INC,0.015948577287890026,Buy 100%,30254.0,128.5,3887639.0,,,,,
GENERAL MTRS CO,0.015841250789980686,Reduce 61.04%,50097.0,77.08000479070603,3861477.0,,,,,
STRYKER CORPORATION,0.015699320706341453,Reduce 53.98%,12155.0,314.8399835458659,3826880.0,,,,,
PENN ENTERTAINMENT INC,0.015591624994120826,Add 18.32%,177932.0,21.36000269765978,3800628.0,,,,,
KONTOOR BRANDS INC,0.015489094179876954,Reduce 49.01%,45304.0,83.3399920536818,3775635.0,,,,,
HALEON PLC,0.015429773747197147,Buy 100%,403127.0,9.330000223254705,3761175.0,,,,,
AT&AMP;T INC,0.01536139115436591,Add 12.80%,180894.0,20.700001105619865,3744506.0,,,,,
WEST PHARMACEUTICAL SVSC INC,0.01535936047565384,Reduce 54.97%,10429.0,359.0,3744011.0,,,,,
VERALTO CORP,0.015323222599341503,Buy 100%,42120.0,88.68000949667616,3735202.0,,,,,
EOS ENERGY ENTERPRISES INC,0.015272242307715504,Buy 100%,633125.0,5.88,3722775.0,,,,,
SS&AMP;C TECH HLDGS,0.015256366092330245,Add 72.70%,59934.0,62.05000500550606,3718905.0,,,,,
ONEMAIN HLDGS INC,0.015247697760777517,Reduce 44.46%,60961.0,60.96999721133184,3716792.0,,,,,
GENUINE PARTS CO,0.015127387226254648,Add 240.28%,31255.0,117.98000319948808,3687465.0,,,,,
COOPER COS INC,0.015052691068700436,Add 737.31%,51168.0,71.70999452782989,3669257.0,,,,,
INTERACTIVE BROKERS GROUP IN,0.015024130290531915,Reduce 41.83%,42076.0,87.03999904933929,3662295.0,,,,,
HUMANA INC,0.014913620344783048,Buy 100%,9152.0,397.2199519230769,3635357.0,,,,,
NATIONAL FUEL GAS CO,0.014856917231332128,Reduce 11.62%,46905.0,77.20999893401556,3621535.0,,,,,
EXPEDITORS INTL WASH INC,0.014831687586727647,Add 53.05%,22183.0,162.97998467294775,3615385.0,,,,,
NATWEST GROUP PLC,0.014819314804918358,Reduce 10.68%,204899.0,17.62999819423228,3612369.0,,,,,
HP INC,0.014789465879041577,Reduce 60.28%,164316.0,21.939999756566614,3605093.0,,,,,
CARTERS INC,0.014781650842786044,Add 40.37%,87541.0,41.16000502621629,3603188.0,,,,,
KT CORP,0.014690286710267926,Add 115.22%,207229.0,17.27999942093047,3580917.0,,,,,
NORTHWESTERN ENERGY GROUP IN,0.014665651910942738,Add 12.23%,49915.0,71.61999398978263,3574912.0,,,,,
ROKU INC,0.014627737703554994,Reduce 86.73%,25812.0,138.14001239733457,3565670.0,,,,,
HEWLETT PACKARD ENTERPRISE C,0.014556323450989981,Reduce 94.67%,78658.0,45.109995168959294,3548262.0,,,,,
STUBHUB HLDGS INC,0.014520989641399997,Buy 100%,275031.0,12.870000109078614,3539649.0,,,,,
ALCOA CORP,0.014340160778876263,Add 16.86%,67042.0,52.140001789922735,3495570.0,,,,,
COUPANG INC,0.014292716739876128,Buy 100%,200576.0,17.36999940172304,3484005.0,,,,,
CENTRUS ENERGY CORP,0.014256779880244378,Add 11.88%,20702.0,167.87001255917303,3475245.0,,,,,
GROUP 1 AUTOMOTIVE INC,0.014231156407041194,Add 5.96%,11914.0,291.1699681047507,3468999.0,,,,,
AMDOCS LTD,0.014218988744293731,Buy 100%,68580.0,50.53999708369787,3466033.0,,,,,
VIKING THERAPEUTICS INC,0.014060419402359251,Add 23.35%,87859.0,39.01000466656802,3427380.0,,,,,
VERACYTE INC,0.014043735017870403,Reduce 36.36%,58289.0,58.73000051467687,3423313.0,,,,,
CREDIT ACCEP CORP MICH,0.013930595445748937,Reduce 50.51%,5333.0,636.7399212450778,3395734.0,,,,,
ZURN ELKAY WATER SOLNS CORP,0.013867299805650962,Add 37.95%,66897.0,50.52999387117509,3380305.0,,,,,
TARGET CORP,0.013863599457775638,Reduce 0.76%,25874.0,130.60999458916285,3379403.0,,,,,
INSIGHT ENTERPRISES INC,0.013841860939603417,Reduce 73.74%,27702.0,121.80001443939065,3374104.0,,,,,
FIRST MAJESTIC SILVER CORP,0.013822460778736004,Reduce 37.68%,198666.0,16.95999818791338,3369375.0,,,,,
PERRIGO CO PLC,0.013813332980484788,Add 158.54%,324076.0,10.390001110850541,3367150.0,,,,,
THOMSON REUTERS CORP,0.013790306314604307,Reduce 74.26%,41160.0,81.66999514091351,3361537.0,,,,,
ADMA BIOLOGICS INC,0.013771135887086138,Reduce 15.05%,401059.0,8.370000423877784,3356864.0,,,,,
ALBERTSONS COMPANIES INC,0.01367143571589545,Buy 100%,246309.0,13.530000933786424,3332561.0,,,,,
PAYLOCITY HLDG CORP,0.013661409496153442,Add 46.17%,31858.0,104.53000816121539,3330117.0,,,,,
ESCO TECHNOLOGIES INC,0.013608948244901066,Reduce 50.31%,9477.0,350.03999155851005,3317329.0,,,,,
NEW JERSEY RES CORP,0.013574984630644073,Buy 100%,59048.0,56.04000135482997,3309050.0,,,,,
LULULEMON ATHLETICA INC,0.013532360889596825,Add 420.73%,28890.0,114.17999307718934,3298660.0,,,,,
BOSTON BEER INC,0.013529936382286053,Add 906.48%,18630.0,177.03000536768653,3298069.0,,,,,
RADIAN GROUP INC,0.013438974283129113,Add 44.09%,86963.0,37.66999758517991,3275896.0,,,,,
GENERAL MILLS INC,0.013298931294858674,Add 14.02%,93154.0,34.79999785301759,3241759.0,,,,,
AUTONATION INC,0.01315906060660017,Add 178.15%,17265.0,185.78997972777296,3207664.0,,,,,
BWX TECHNOLOGIES INC,0.013132600247624736,Reduce 26.70%,16446.0,194.6500060805059,3201214.0,,,,,
DOLBY LABORATORIES INC,0.013001508655212341,Buy 100%,60275.0,52.579991704686854,3169259.0,,,,,
WABTEC,0.012994415638054431,Buy 100%,11749.0,269.5999659545493,3167530.0,,,,,
HARLEY DAVIDSON INC,0.012907482077271736,Add 48.19%,128632.0,24.460002176752287,3146339.0,,,,,
LEGGETT &AMP; PLATT INC,0.012857125347593684,Buy 100%,267640.0,11.709998505455088,3134064.0,,,,,
ZIMMER BIOMET HOLDINGS INC,0.012767242174701945,Add 6.35%,36150.0,86.09001383125864,3112154.0,,,,,
MATTEL INC,0.01263180205817886,Add 436.84%,221840.0,13.879999098449332,3079139.0,,,,,
MYR GROUP INC,0.01261465000222905,Buy 100%,6145.0,500.4,3074958.0,,,,,
BJS WHSL CLUB HLDGS INC,0.012571644739726807,Add 23.12%,35135.0,87.22000853849438,3064475.0,,,,,
AGILENT TECHNOLOGIES INC,0.012472658382871272,Reduce 68.94%,22889.0,132.83000567958408,3040346.0,,,,,
BROOKFIELD ASSET MANAGMT LTD,0.01242809421549916,Add 122.35%,67547.0,44.850000740225326,3029483.0,,,,,
MARSH &AMP; MCLENNAN COS INC,0.012272519611867328,Buy 100%,17949.0,166.67000947127974,2991560.0,,,,,
AVANTOR INC,0.01223357980917046,Add 134.94%,301219.0,9.89999966801563,2982068.0,,,,,
NETAPP INC,0.012227877499251723,Reduce 82.73%,19260.0,154.76002076843199,2980678.0,,,,,
ESSENTIAL UTILS INC,0.012188088503638898,Add 3.44%,77551.0,38.310002450000646,2970979.0,,,,,
ABBVIE INC,0.012155605849008282,Reduce 61.22%,11775.0,251.64,2963061.0,,,,,
VIPER ENERGY INC,0.01210090059521954,Buy 100%,69569.0,42.40000574968736,2949726.0,,,,,
L3HARRIS TECHNOLOGIES INC,0.012086813018053396,Reduce 43.09%,10139.0,290.5899990137094,2946292.0,,,,,
OKLO INC,0.012063593540254798,Add 2.25%,56194.0,52.329999644090115,2940632.0,,,,,
NVR INC,0.012046950179578313,Reduce 55.43%,431.0,6813.3990719257545,2936575.0,,,,,
PAR PAC HOLDINGS INC,0.012037510600353124,Add 138.33%,52323.0,56.080003057928636,2934274.0,,,,,
MOHAWK INDS INC,0.011991100361424586,Add 58.58%,24091.0,121.32999875472169,2922961.0,,,,,
VAXCYTE INC,0.011975318500807767,Add 289.19%,50217.0,58.12999581814923,2919114.0,,,,,
WEC ENERGY GROUP INC,0.01197491646744659,Buy 100%,24998.0,116.76998159852788,2919016.0,,,,,
ACUITY INC,0.011939783674537194,Reduce 74.31%,7727.0,376.66002329493983,2910452.0,,,,,
CONSTELLATION BRANDS INC,0.011928969797597777,Add 81.43%,20906.0,139.09002200325264,2907816.0,,,,,
MGM RESORTS INTERNATIONAL,0.01192323466862915,Add 59.67%,60791.0,47.810004770442994,2906418.0,,,,,
MASTEC INC,0.011894944647622236,Reduce 82.64%,6969.0,416.0599799110346,2899522.0,,,,,
SOLV ENERGY INC,0.011881698058609575,Reduce 16.64%,85060.0,34.05,2896293.0,,,,,
QORVO INC,0.01186762278858714,Reduce 16.49%,31016.0,93.2699896827444,2892862.0,,,,,
INVITATION HOMES INC,0.0118637296287937,Add 304.97%,95727.0,30.21000344730327,2891913.0,,,,,
ARROW ELECTRS INC,0.011828736316846344,Buy 100%,13511.0,213.4100362667456,2883383.0,,,,,
LAUDER ESTEE COS INC,0.011822377625929768,Add 45.52%,36502.0,78.95000273957591,2881833.0,,,,,
AUTOZONE INC,0.011760534228789515,Add 79.76%,897.0,3195.9397993311036,2866758.0,,,,,
FLOWERS FOODS INC,0.011746606644491592,Add 118.46%,362451.0,7.900000275899363,2863363.0,,,,,
VIAVI SOLUTIONS INC,0.011603076632170127,Add 679.18%,59233.0,47.75000422062026,2828376.0,,,,,
CLEAR SECURE INC,0.011580579173469156,Buy 100%,50653.0,55.73000612007186,2822892.0,,,,,
SELECTIVE INS GROUP INC,0.011507757804140024,Reduce 3.84%,28916.0,97.00999446673121,2805141.0,,,,,
CLEARWAY ENERGY INC,0.011489859114805169,Add 584.22%,81942.0,34.1800053696517,2800778.0,,,,,
INDIVIOR PHARMACEUTICALS INC,0.011476272028149877,Add 83.57%,68181.0,41.02999369325765,2797466.0,,,,,
NATIONAL STORAGE AFFILIATES,0.011452773588427199,Buy 100%,62778.0,44.47000541591003,2791738.0,,,,,
POWELL INDS INC,0.011290598253385836,Buy 100%,9611.0,286.36000416189785,2752206.0,,,,,
PROG HOLDINGS INC,0.011277302435798336,Add 36.08%,58978.0,46.61000712129947,2748965.0,,,,,
NORTHERN TR CORP,0.01126504452066367,Add 7.79%,15796.0,173.8400227905799,2745977.0,,,,,
SAREPTA THERAPEUTICS INC,0.011210421314499657,Add 13.25%,152068.0,17.97000026304022,2732662.0,,,,,
DOXIMITY INC,0.011183956853142989,Add 9.52%,131447.0,20.740001673678364,2726211.0,,,,,
MANHATTAN ASSOCIATES INC,0.01118234871969828,Buy 100%,19575.0,139.25001277139208,2725819.0,,,,,
BRIXMOR PPTY GROUP INC,0.011092375294419338,Reduce 0.98%,85756.0,31.53000373151733,2703887.0,,,,,
REVVITY INC,0.011027828428044228,Reduce 34.81%,24161.0,111.26000579446215,2688153.0,,,,,
TJX COS INC NEW,0.01100944155534223,Reduce 64.99%,17714.0,151.5,2683671.0,,,,,
OR ROYALTIES INC.,0.01099027112782406,Reduce 9.44%,84698.0,31.6300030697301,2678998.0,,,,,
WORKDAY INC,0.010935196659724034,Buy 100%,21774.0,122.41999632589327,2665573.0,,,,,
SCHWAB CHARLES CORP,0.010874317322174356,Add 27.15%,28728.0,92.27001531606794,2650733.0,,,,,
STANDARDAERO INC,0.010873258907815339,Reduce 44.85%,88615.0,29.91000394966992,2650475.0,,,,,
US FOODS HLDG CORP,0.010802989219615311,Reduce 55.87%,25754.0,102.24998058554011,2633346.0,,,,,
KINDER MORGAN INC DEL,0.010742753955919766,Reduce 29.54%,81910.0,31.970003662556465,2618663.0,,,,,
AUTOMATIC DATA PROCESSING IN,0.010658166957204349,Buy 100%,11601.0,223.95000430997328,2598044.0,,,,,
LYFT INC,0.010588315711890443,Reduce 58.10%,176661.0,14.609998811282626,2581017.0,,,,,
UNITEDHEALTH GROUP INC,0.01056633515322527,Buy 100%,6197.0,415.6299822494756,2575659.0,,,,,
CORPAY INC,0.010465921167699432,Buy 100%,7655.0,333.27001959503593,2551182.0,,,,,
BRUKER CORP,0.010452707397736662,Buy 100%,42339.0,60.179999527622286,2547961.0,,,,,
YUM BRANDS INC,0.010433229291625755,Reduce 0.95%,15909.0,159.86001634295053,2543213.0,,,,,
LIBERTY BROADBAND CORP,0.010374745744718195,Add 30.82%,76036.0,33.2599952654006,2528957.0,,,,,
CHIPOTLE MEXICAN GRILL INC,0.010303458665971514,Reduce 2.08%,73870.0,34.0,2511580.0,,,,,
AMER STATES WTR CO,0.010274815840178263,Reduce 0.13%,30311.0,82.63000230939262,2504598.0,,,,,
DROPBOX INC,0.010270110408899996,Buy 100%,91134.0,27.470000219457063,2503451.0,,,,,
OLLIES BARGAIN OUTLET HLDGS,0.01023538785411425,Buy 100%,32453.0,76.8800110929652,2494987.0,,,,,
DOMINOS PIZZA INC,0.01019911049683987,Reduce 26.42%,8398.0,296.04000952607765,2486144.0,,,,,
SEMTECH CORP,0.010154763755673295,Reduce 80.12%,15294.0,161.85000653851182,2475334.0,,,,,
PAYCOM SOFTWARE INC,0.010152429500749726,Buy 100%,19691.0,125.68000609415469,2474765.0,,,,,
TRANSDIGM GROUP INC,0.010136713278232689,Reduce 20.15%,1855.0,1332.0398921832884,2470934.0,,,,,
KEURIG DR PEPPER INC,0.010120939622378342,Add 0.03%,75377.0,32.72999721400427,2467089.0,,,,,
WD 40 CO,0.010099988761403531,Add 46.70%,10105.0,243.6399802078179,2461982.0,,,,,
GODADDY INC,0.010085207881808417,Buy 100%,28963.0,84.87998480820357,2458379.0,,,,,
MSA SAFETY INC,0.01006037206580264,Add 434.92%,14047.0,174.57998149070977,2452325.0,,,,,
TRANE TECHNOLOGIES PLC,0.010052462674778667,Buy 100%,4989.0,491.1599518941672,2450397.0,,,,,
MERIT MED SYS INC,0.01005079300561541,Add 541.60%,35333.0,69.33999377352616,2449990.0,,,,,
DAVITA INC,0.010036024433164006,Reduce 47.39%,10996.0,222.47999272462712,2446390.0,,,,,
BATH &AMP; BODY WORKS INC,0.010029005258868353,Buy 100%,105693.0,23.129999148477193,2444679.0,,,,,
BURLINGTON STORES INC,0.010016283774653963,Buy 100%,7707.0,316.80005190086933,2441578.0,,,,,
CLEVELAND-CLIFFS INC NEW,0.009907308119487545,Add 61.28%,257190.0,9.389999611182395,2415014.0,,,,,
SUPER MICRO COMPUTER INC,0.009904616957396402,Add 11.41%,82317.0,29.33000473778199,2414358.0,,,,,
BROWN FORMAN CORP,0.009896851149715703,Add 391.95%,90524.0,26.65000441871769,2412465.0,,,,,
CRH PLC,0.009887456696684116,Add 519.50%,22525.0,107.0,2410175.0,,,,,
VENTURE GLOBAL INC,0.009849620434539868,Buy 100%,215719.0,11.129997821239668,2400952.0,,,,,
OMNICELL COM,0.009830474621309118,Buy 100%,57714.0,41.519995148490835,2396285.0,,,,,
IRIDIUM COMMUNICATIONS INC,0.009796728433257657,Reduce 59.16%,43538.0,54.84999310946759,2388059.0,,,,,
ZSCALER INC,0.009788281630291702,Buy 100%,16904.0,141.15002366303833,2386000.0,,,,,
CONOCOPHILLIPS,0.009782255232255281,Buy 100%,22937.0,103.96002092688668,2384531.0,,,,,
BRINKER INTL INC,0.00977974867731978,Reduce 51.01%,14190.0,168.0,2383920.0,,,,,
GAP INC,0.00961400427060266,Reduce 40.92%,125456.0,18.679999362326235,2343518.0,,,,,
ENERGY FUELS INC,0.009572931229662811,Buy 100%,160899.0,14.502924194681135,2333506.0,,,,,
PAMPA ENERGIA SA,0.009572139470084166,Buy 100%,28410.0,82.12998944033791,2333313.0,,,,,
PAGSEGURO DIGITAL LTD,0.009539258884473609,Add 165.53%,256939.0,9.050000194598718,2325298.0,,,,,
WILLIAMS COS INC,0.009518451606842076,Reduce 50.71%,31211.0,74.34000833039633,2320226.0,,,,,
EVERTEC INC,0.009506661363168373,Add 166.36%,83418.0,27.779999520487184,2317352.0,,,,,
OPTION CARE HEALTH INC,0.009487737078524393,Buy 100%,110288.0,20.969996735818945,2312739.0,,,,,
DIODES INC,0.009452501726084086,Add 2.36%,21054.0,109.44001139925905,2304150.0,,,,,
FORTUNE BRANDS INNOVATIONS I,0.009393054119585947,Buy 100%,41706.0,54.899990409053856,2289659.0,,,,,
SMITH A O CORP,0.009392787464805574,Buy 100%,36505.0,62.7200109574031,2289594.0,,,,,
CUBESMART,0.00936833317025479,Reduce 48.58%,57421.0,39.76999703941067,2283633.0,,,,,
3M CO,0.009338886277739185,Add 35.56%,14060.0,161.91002844950214,2276455.0,,,,,
CONAGRA BRANDS INC,0.009321250140803468,Add 515.98%,168808.0,13.460001895644757,2272156.0,,,,,
BALCHEM CORP,0.00929928599166324,Reduce 22.50%,13417.0,168.94998882015355,2266802.0,,,,,
GARTNER INC,0.009275857292421582,Buy 100%,17444.0,129.61998394863562,2261091.0,,,,,
LATAM AIRLINES GROUP SA,0.009178401123767261,Reduce 14.35%,38396.0,58.27000208355037,2237335.0,,,,,
BP PLC,0.009170011754138617,Add 142.57%,60495.0,36.94999586742706,2235290.0,,,,,
NATIONAL VISION HLDGS INC,0.00911714026476259,Add 340.88%,116907.0,19.009999401233458,2222402.0,,,,,
ILLUMINA INC,0.00907855326685206,Reduce 1.29%,12586.0,175.82996980772288,2212996.0,,,,,
OLIN CORP,0.00905882081310449,Reduce 37.61%,111412.0,19.82000143611101,2208186.0,,,,,
TERAWULF INC,0.009026473537054679,Reduce 53.99%,89081.0,24.70000336772151,2200301.0,,,,,
ENTEGRIS INC,0.009021005062866422,Reduce 80.06%,12226.0,179.85997055455587,2198968.0,,,,,
M/I HOMES INC,0.009020988653341475,Buy 100%,13676.0,160.78999707516817,2198964.0,,,,,
PRESTIGE CONSMR HEALTHCARE I,0.008999225520881837,Buy 100%,46407.0,47.270002370332065,2193659.0,,,,,
PULTE GROUP INC,0.00898875214158505,Reduce 35.52%,15969.0,137.20996931554888,2191106.0,,,,,
UFP INDUSTRIES INC,0.008969364287861346,Reduce 48.72%,24095.0,90.73998754928408,2186380.0,,,,,
FORD MTR CO,0.008893207682586939,Reduce 40.55%,155958.0,13.899998717603458,2167816.0,,,,,
WILLIS TOWERS WATSON PLC LTD,0.008830962252085508,Reduce 63.06%,8236.0,261.36996114618745,2152643.0,,,,,
HOULIHAN LOKEY INC,0.008807890460011425,Reduce 22.10%,16007.0,134.13000562254012,2147019.0,,,,,
COVISTA INC,0.008771071588413828,Add 16.30%,17151.0,124.66001982391697,2138044.0,,,,,
ATRICURE INC,0.008758871106616474,Add 127.67%,76307.0,27.980001834694065,2135070.0,,,,,
WINGSTOP INC,0.00859008273302187,Add 43.85%,12075.0,173.41002070393375,2093926.0,,,,,
DELTA AIR LINES INC,0.00858943865916774,Add 1.14%,22355.0,93.6599865801834,2093769.0,,,,,
OMNICOM GROUP INC,0.00858384711354239,Add 437.51%,28730.0,72.83000348068221,2092406.0,,,,,
SKYWEST INC,0.008554018699571788,Reduce 37.87%,20992.0,99.32998285060975,2085135.0,,,,,
Q2 HLDGS INC,0.008484561282856589,Add 121.47%,42998.0,48.10000465137913,2068204.0,,,,,
TOWER SEMICONDUCTOR LTD,0.008482317280320222,Reduce 98.29%,7933.0,260.639984873314,2067657.0,,,,,
STERIS PLC,0.008473390498749596,Reduce 11.91%,9809.0,210.5699867468651,2065481.0,,,,,
