Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
AMALGAMATED FINANCIAL CORP,0.0010513637489425744,Add 30.94%,48148.0,45.89999584614107,2209993.0,,,,,
SOHU COM LTD,0.0010471739797727456,Add 4.72%,181616.0,12.120000440489825,2201186.0,,,,,
ACLARIS THERAPEUTICS INC,0.001043136920481822,Reduce 53.99%,414499.0,5.290000699639807,2192700.0,,,,,
ELANCO ANIMAL HEALTH INC,0.0010419085812066432,Reduce 38.63%,88993.0,24.61000303394649,2190118.0,,,,,
BEAZER HOMES USA INC,0.001038651721920093,Add 22.91%,77835.0,28.050003211922657,2183272.0,,,,,
HCI GROUP INC,0.0010338125789661364,Reduce 44.89%,12400.0,175.25,2173100.0,,,,,
BUILDERS FIRSTSOURCE INC,0.001033051883961872,Add 142.68%,24268.0,89.48001483434976,2171501.0,,,,,
POWER INTEGRATIONS INC,0.001032044759931836,Buy 100%,25900.0,83.76,2169384.0,,,,,
FERROVIAL NV,0.0010280281571044415,Buy 100%,31496.0,68.61001397002794,2160941.0,,,,,
INFINITY NAT RES INC,0.0010267179919751456,Buy 100%,169936.0,12.699998823086338,2158187.0,,,,,
AMERIS BANCORP,0.0010262122891674325,Add 223.31%,23899.0,90.26001087911628,2157124.0,,,,,
SOUTHWEST GAS HLDGS INC,0.001024743705378712,Reduce 78.51%,24290.0,88.6799917661589,2154037.0,,,,,
VOYAGER TECHNOLOGIES INC,0.0010235496187866525,Reduce 55.77%,66714.0,32.250007494678776,2151527.0,,,,,
FIRST MERCHANTS CORP,0.0010225667570738254,Add 45.18%,49198.0,43.69000772389121,2149461.0,,,,,
IRIDIUM COMMUNICATIONS INC,0.0010203493715735903,Reduce 53.08%,39103.0,54.850011508068434,2144800.0,,,,,
FUTURECREST ACQUISITION CORP,0.0010146168044682837,,230000.0,9.272826086956522,2132750.0,,,,,
ST JOE CO,0.001013479329949712,Reduce 19.72%,34015.0,62.62998677054241,2130359.0,,,,,
EAGLEROCK LD LLC,0.001010929883715908,Buy 100%,100000.0,21.25,2125000.0,,,,,
UNIFIRST CORP MASS,0.0010107738437150331,Buy 100%,8034.0,264.46004480955935,2124672.0,,,,,
EMBECTA CORP,0.0010081839602858805,Add 22.12%,650070.0,3.2599996923408248,2119228.0,,,,,
ARDAGH METAL PACKAGING S A,0.0010063404999096927,Add 246.07%,446277.0,4.740000044815216,2115353.0,,,,,
BARNES &AMP; NOBLE ED INC,0.001004082677214109,Add 275.92%,168042.0,12.55999690553552,2110607.0,,,,,
GERMAN AMERN BANCORP INC,0.0009982735173034948,Add 113.79%,44214.0,47.45999004840096,2098396.0,,,,,
EQUITY BANCSHARES INC,0.0009976874158367946,Add 38.59%,42808.0,48.99000186880957,2097164.0,,,,,
RENASANT CORP,0.0009971279553458534,Reduce 22.70%,49271.0,42.53999309938909,2095988.0,,,,,
FRANCO NEV CORP,0.0009968924681494113,Reduce 63.25%,10053.0,208.44454391723863,2095493.0,,,,,
SPACE ASSET ACQUISITION CORP,0.0009961817249746954,,266666.0,7.852515881289703,2093999.0,,,,,
NEWS CORP NEW,0.0009956374878984737,Reduce 87.13%,74585.0,28.05999865924784,2092855.0,,,,,
HINGHAM INSTN SVGS MASS,0.0009939148633766218,Reduce 23.68%,6802.0,307.1499558953249,2089234.0,,,,,
SIMPLIFY EXCHANGE TRADED FUN,0.0009924091725145225,Buy 100%,53284.0,39.15000750694392,2086069.0,,,,,
UPBOUND GROUP INC,0.0009923815800753435,Reduce 46.19%,98304.0,21.220001220703125,2086011.0,,,,,
CHAMPION HOMES INC,0.000992365405197204,Buy 100%,23672.0,88.12001520784048,2085977.0,,,,,
BRIGHTSPRING HEALTH SVCS INC,0.0009923068901968762,Reduce 61.05%,29909.0,69.74001136781571,2085854.0,,,,,
PJT PARTNERS INC,0.0009887098827376874,Reduce 85.00%,13769.0,150.94001016776818,2078293.0,,,,,
M3-BRIGADE ACQUISITION VI CO,0.0009878944785867748,Add 52.42%,204993.0,10.129999560960618,2076579.0,,,,,
BRUNSWICK CORP,0.0009873835427302521,Add 167.22%,24638.0,84.23999512947479,2075505.0,,,,,
HIVE DIGITAL TECHNOLOGIES LT,0.0009866799355311856,Add 62.25%,569658.0,3.640826601223892,2074026.0,,,,,
GOLD COM INC,0.00098417758673667,Add 164.46%,49718.0,41.610000402268795,2068766.0,,,,,
PRINCIPAL FINANCIAL GROUP IN,0.0009841086056387226,Add 64.66%,19193.0,107.77997186474235,2068621.0,,,,,
DIGI INTL INC,0.000979258996587146,Add 8.38%,27464.0,74.95000728226042,2058427.0,,,,,
BUSINESS FIRST BANCSHARES IN,0.0009789478680488166,Add 94.47%,66963.0,30.7300001493362,2057773.0,,,,,
SANDRIDGE ENERGY INC,0.0009771334273069377,Add 144.89%,149924.0,13.700001334009231,2053959.0,,,,,
BANK OF N T BUTTERFIELD &AMP; SO,0.0009732747674072578,Reduce 15.35%,34384.0,59.5,2045848.0,,,,,
ENOVA INTL INC,0.000970123520560324,Add 86.75%,8471.0,240.7300200684689,2039224.0,,,,,
FUTURE VISION II ACQUISITION,0.0009686535095764738,,284625.0,7.153742643829601,2036134.0,,,,,
CORVEL CORP,0.0009684242068922613,Reduce 58.31%,32560.0,62.52002457002457,2035652.0,,,,,
AVIENT CORPORATION,0.0009674365878623347,Reduce 76.60%,55021.0,36.959997092019414,2033576.0,,,,,
MIDDLESEX WTR CO,0.0009670250799331987,Add 37.09%,36195.0,56.15999447437491,2032711.0,,,,,
IMMERSION CORP,0.0009652415617524687,Reduce 0.11%,299699.0,6.769999232563339,2028962.0,,,,,
EQUITY RESIDENTIAL,0.0009651307162640426,Reduce 43.53%,29865.0,67.92998493219487,2028729.0,,,,,
FRANKLIN RESOURCES INC,0.0009646445184564389,Add 22.83%,60947.0,33.27000508638653,2027707.0,,,,,
DOMINION ENERGY INC,0.000962058916612676,Reduce 93.32%,29613.0,68.29000776685915,2022272.0,,,,,
HAWKEYE 360 INC,0.0009619295175875604,Buy 100%,100000.0,20.22,2022000.0,,,,,
HAVERTY FURNITURE COS INC,0.0009611650167296162,Add 7.98%,79138.0,25.52999823093836,2020393.0,,,,,
KPET ULTRA PACELINE CORP,0.0009605023224576085,Add 16.67%,233333.0,8.652869504099291,2019000.0,,,,,
BANK OF MARIN BANCORP,0.0009579053030528062,Add 92.96%,72691.0,27.70000412705837,2013541.0,,,,,
NU SKIN ENTERPRISES INC,0.0009562411935312822,Reduce 14.28%,380690.0,5.279999474638157,2010043.0,,,,,
DOUBLEVERIFY HLDGS INC,0.0009559300649929528,Reduce 61.72%,185368.0,10.839999352639074,2009389.0,,,,,
UMH PPTYS INC,0.0009536427469313499,Add 5.64%,132403.0,15.139996827866439,2004581.0,,,,,
CORVUS PHARMACEUTICALS INC,0.0009465462570135192,Buy 100%,133177.0,14.939997146654452,1989664.0,,,,,
MUELLER WTR PRODS INC,0.0009442337251712871,Reduce 53.43%,76841.0,25.829999609583425,1984803.0,,,,,
NAVIGATOR HLDGS LTD,0.0009425320328446745,Add 72.72%,106346.0,18.63000018806537,1981226.0,,,,,
FRANKLIN COVEY CO,0.000939970693318121,Add 61.10%,80548.0,24.52999453741868,1975842.0,,,,,
ENERGY RECOVERY INC,0.0009384935463586207,"Add 1,473.43%",218707.0,9.01999935987417,1972737.0,,,,,
TFS FINL CORP,0.0009360720719548024,Add 32.46%,111041.0,17.72000432272764,1967647.0,,,,,
MIDLAND STATES BANCORP INC,0.0009342333688957143,Reduce 27.96%,63063.0,31.140002854288568,1963782.0,,,,,
CION INVT CORP,0.000926803866780895,Reduce 10.31%,312707.0,6.230001247173872,1948165.0,,,,,
WORKIVA INC,0.0009263638149491597,Reduce 19.49%,40141.0,48.51000224209661,1947240.0,,,,,
BOWMAN CONSULTING GROUP LTD,0.0009263595333637699,Add 207.18%,66686.0,29.199997000869747,1947231.0,,,,,
ADT INC DEL,0.0009237901063981467,Reduce 83.02%,298743.0,6.5000016736793835,1941830.0,,,,,
HARMONY BIOSCIENCES HLDGS IN,0.0009159376787931515,Reduce 47.86%,52879.0,36.40999262467142,1925324.0,,,,,
SBA COMMUNICATIONS CORP,0.0009139377026843789,Reduce 62.46%,10887.0,176.45999816294665,1921120.0,,,,,
BURKE HERBERT FINL SVCS CORP,0.0009093154933901747,Add 43.04%,26599.0,71.85999473664424,1911404.0,,,,,
UNITED PARKS &AMP; RESORTS INC,0.0009087750621676329,Buy 100%,40014.0,47.7399910031489,1910268.0,,,,,
CABOT CORP,0.0009084049428972654,Reduce 87.57%,21025.0,90.81997621878716,1909490.0,,,,,
CAE INC,0.0009075919174049029,Reduce 77.45%,76213.0,25.032225473344443,1907781.0,,,,,
NEXTPOWER INC,0.0009068588148398176,Reduce 40.73%,16000.0,119.14,1906240.0,,,,,
ENLIGHT RENEWABLE ENERGY LTD,0.0009036566646999155,Reduce 36.31%,21338.0,89.0200112475396,1899509.0,,,,,
KORN FERRY,0.0009016067367615948,Reduce 59.46%,28465.0,66.58001053925874,1895200.0,,,,,
STOKE THERAPEUTICS INC,0.0009004430969989739,Add 15.76%,57847.0,32.72000276591699,1892754.0,,,,,
SOLARIS RES INC,0.0009002732607785096,Add 11.21%,225200.0,8.403183836589697,1892397.0,,,,,
NATHANS FAMOUS INC,0.000899937394191261,Add 28.10%,18619.0,101.60003222514635,1891691.0,,,,,
TENABLE HLDGS INC,0.0008963556101467918,Reduce 82.06%,51089.0,36.87999373642076,1884162.0,,,,,
SABRE CORP,0.0008943542068428894,Add 205.43%,899500.0,2.09,1879955.0,,,,,
URANIUM ENERGY CORP,0.0008912762226792931,Reduce 43.35%,175749.0,10.66000375535565,1873485.0,,,,,
CTO RLTY GROWTH INC NEW,0.0008905155276750288,Add 251.75%,87024.0,21.5099972421401,1871886.0,,,,,
MARQETA INC,0.0008889746326663907,Add 42.27%,460258.0,4.059998957106666,1868647.0,,,,,
SENECA FOODS CORP NEW,0.0008840051392238982,Add 50.63%,10683.0,173.93999812786672,1858201.0,,,,,
ROKU INC,0.0008789067224880002,Reduce 96.75%,13374.0,138.1399730820996,1847484.0,,,,,
HEALTHEQUITY INC,0.0008778810449212749,Buy 100%,20431.0,90.32000391561843,1845328.0,,,,,
SHOALS TECHNOLOGIES GROUP IN,0.0008774581194310991,Add 109.45%,186307.0,9.899998389754545,1844439.0,,,,,
QUARTZSEA ACQUISITION CORP,0.000876658414426616,Add 0.44%,341612.0,5.394301136962402,1842758.0,,,,,
KULICKE &AMP; SOFFA INDS INC,0.0008747112445376518,Reduce 95.11%,13746.0,133.76000290993744,1838665.0,,,,,
DR REDDYS LABS LTD,0.0008721813033039571,Reduce 8.68%,126525.0,14.489998024105908,1833347.0,,,,,
ARBUTUS BIOPHARMA CORP,0.0008719886319614135,Add 166.66%,381863.0,4.799998952503908,1832942.0,,,,,
HILLTOP HLDGS INC,0.0008714329773241523,Buy 100%,47235.0,38.78001481951942,1831774.0,,,,,
TEJON RANCH CO,0.000871407763543523,Add 88.49%,97953.0,18.699998979102222,1831721.0,,,,,
SPROTT ETF TRUST,0.0008679948642560982,Add 358.26%,25855.0,70.56843937342873,1824547.0,,,,,
CONSOLIDATED WATER CO INC,0.0008658469355855206,Add 208.74%,61696.0,29.5,1820032.0,,,,,
ENTERGY CORP NEW,0.0008653740582657966,Add 236.46%,15837.0,114.86001136578898,1819038.0,,,,,
PLDT INC,0.000863762279232371,Add 907.71%,103633.0,17.519998456090242,1815650.0,,,,,
RAMACO RES INC,0.0008634421117915518,Add 32.78%,162358.0,11.17885783269072,1814977.0,,,,,
ETHOS TECHNOLOGIES INC,0.0008613722031214115,Add 232.71%,99814.0,18.140000400745386,1810626.0,,,,,
CREDICORP LTD,0.0008525435740475293,Add 60.06%,4600.0,389.58,1792068.0,,,,,
COOPER COS INC,0.000849285763297559,Buy 100%,24895.0,71.70998192408113,1785220.0,,,,,
NEWTEKONE INC,0.0008458581163271247,Reduce 16.05%,120055.0,14.810003748282037,1778015.0,,,,,
AB ACTIVE ETFS INC,0.0008448096036383201,Add 438.35%,11989.0,148.12002669113355,1775811.0,,,,,
SIGNET JEWELERS LIMITED,0.0008444794458315912,Reduce 60.01%,20593.0,86.20001942407615,1775117.0,,,,,
LEGGETT &AMP; PLATT INC,0.0008443966685140541,Reduce 85.18%,151575.0,11.709998350651492,1774943.0,,,,,
NEW MTN FIN CORP,0.0008431302707020766,Reduce 28.87%,247180.0,7.170001618253904,1772281.0,,,,,
CALISA ACQUISITION CORP,0.0008411555083739333,,174200.0,10.15,1768130.0,,,,,
GLOBAL NET LEASE INC,0.0008403072787350319,Reduce 49.57%,197578.0,8.93999838038648,1766347.0,,,,,
PARK AEROSPACE CORP,0.0008401816855635961,Add 115.40%,46281.0,38.16000086428556,1766083.0,,,,,
SILVACO GROUP INC,0.000838792073238733,Buy 100%,127858.0,13.790001407811792,1763162.0,,,,,
QCR HLDGS INC,0.0008370057006677433,Reduce 6.34%,18073.0,97.35002489902064,1759407.0,,,,,
DIVERSIFIED ENERGY CO,0.000832625163082211,Reduce 56.37%,126277.0,13.859998257798333,1750199.0,,,,,
BLUELINX HLDGS INC,0.0008320433432009006,Buy 100%,28264.0,61.879988678177185,1748976.0,,,,,
ORTHOPEDIATRICS CORP,0.0008319448667369339,Add 25.10%,91415.0,19.13000054695619,1748769.0,,,,,
NATURAL GAS SVCS GROUP INC,0.0008295833345285735,Add 2.03%,40422.0,43.139998020879716,1743805.0,,,,,
NETSCOUT SYS INC,0.00082820656695988,Reduce 61.69%,39975.0,43.54999374609131,1740911.0,,,,,
ALASKA AIR GROUP INC,0.0008269454021967125,Reduce 74.77%,33300.0,52.2,1738260.0,,,,,
ASSOCIATED BANC-CORP,0.000825656644994366,Reduce 4.83%,56404.0,30.769998581660875,1735551.0,,,,,
ENOVIS CORPORATION,0.0008251932823088416,Reduce 17.91%,83796.0,20.69999761325123,1734577.0,,,,,
PETCO HEALTH &AMP; WELLNESS CO I,0.000823283219493256,Reduce 8.62%,636236.0,2.7200001257395057,1730562.0,,,,,
ALPINE INCOME PPTY TR INC,0.0008225087282694023,Reduce 3.85%,83282.0,20.7599961576331,1728934.0,,,,,
COMPASS INC,0.0008200644187435046,Reduce 65.29%,139805.0,12.330002503487,1723796.0,,,,,
SMARTFINANCIAL INC,0.000819460715203535,Reduce 13.72%,36712.0,46.919998910438004,1722527.0,,,,,
CRA INTL INC,0.0008141872291983628,Reduce 10.67%,12027.0,142.29999168537458,1711442.0,,,,,
WALKER &AMP; DUNLOP INC,0.0008127096065071527,Add 66.52%,31231.0,54.70000960584035,1708336.0,,,,,
INMODE LTD,0.0008118523379657616,Reduce 59.50%,116726.0,14.619998971951407,1706534.0,,,,,
SAFETY INS GROUP INC,0.0008111991583279536,Add 55.68%,22778.0,74.85999648783914,1705161.0,,,,,
FARMLAND PARTNERS INC,0.0008108447382040155,Reduce 64.38%,176076.0,9.680001817397033,1704416.0,,,,,
TELEFLEX INCORPORATED,0.0008086130807524807,Reduce 88.50%,13409.0,126.76001193228429,1699725.0,,,,,
GREENLIGHT CAP RE LTD,0.0008027787070612376,Reduce 32.25%,104293.0,16.180002492976516,1687461.0,,,,,
UNITED STS LIME &AMP; MINERALS I,0.0007980618271567466,Reduce 11.09%,16027.0,104.6699943844762,1677546.0,,,,,
SEACOAST BKG CORP FLA,0.0007967882933691196,Buy 100%,50372.0,33.25,1674869.0,,,,,
SAFE BULKERS INC,0.000795854907754131,Add 16.20%,265120.0,6.309999245624623,1672907.0,,,,,
KKR REAL ESTATE FIN TR INC,0.0007943449353066419,Reduce 16.71%,244113.0,6.840000327717082,1669733.0,,,,,
PEAPACK-GLADSTONE FINL CORP,0.000793927718596986,Reduce 42.91%,35260.0,47.330005672149746,1668856.0,,,,,
CORE NATURAL RESOURCES INC,0.0007904829452849921,Add 61.19%,20765.0,80.01998555261257,1661615.0,,,,,
DAUCH CORP,0.000782035853042517,Add 86.09%,303295.0,5.420000329711996,1643859.0,,,,,
DEFINITIVE HEALTHCARE CORP,0.0007799749832748665,Reduce 6.02%,1973193.0,0.8309004745100961,1639527.0,,,,,
DAKTRONICS INC,0.0007792918325393296,Reduce 30.39%,83747.0,19.559996178967605,1638091.0,,,,,
MONDELEZ INTL INC,0.0007788218096098654,Add 88.69%,28304.0,57.839987280949686,1637103.0,,,,,
NORTHERN TR CORP,0.0007783836607049702,Reduce 18.85%,9412.0,173.8399915002125,1636182.0,,,,,
ACADIA HEALTHCARE COMPANY IN,0.000777379866796904,Reduce 66.49%,55336.0,29.52999855428654,1634072.0,,,,,
CHARLTON ARIA ACQUISITION CO,0.0007764512384990154,,300000.0,5.4404,1632120.0,,,,,
WINTRUST FINL CORP,0.0007761415371558159,Reduce 46.22%,10151.0,160.7200275834893,1631469.0,,,,,
CAMTEK LTD,0.0007760135653258302,Buy 100%,10000.0,163.12,1631200.0,,,,,
NATIONAL BK HLDGS CORP,0.0007744507866585328,Reduce 49.84%,36640.0,44.42999454148472,1627915.0,,,,,
MIMEDX GROUP INC,0.0007717619510337034,Add 34.75%,421367.0,3.8500001186614043,1622263.0,,,,,
DMC GLOBAL INC,0.0007697467515102115,Add 140.09%,278490.0,5.8100003590793206,1618027.0,,,,,
RIBBON ACQUISITION CORP,0.0007678309799141061,,150000.0,10.76,1614000.0,,,,,
NATIONAL BEVERAGE CORP,0.000766290560637178,Reduce 8.05%,51627.0,31.19999225211614,1610762.0,,,,,
ATEA PHARMACEUTICALS INC,0.0007636041036708987,Reduce 9.00%,345186.0,4.650000289698887,1605115.0,,,,,
WESTIN ACQUISITION CORP,0.0007611331531692419,Add 2.19%,158095.0,10.119997469875708,1599921.0,,,,,
NICOLET BANKSHARES INC,0.0007603757882869475,Reduce 86.68%,9664.0,165.39000413907286,1598329.0,,,,,
AFYA LTD,0.0007574100768069075,Add 2.66%,107284.0,14.840004101263935,1592095.0,,,,,
STANDARD MTR PRODS INC,0.0007562721265566259,Add 36.19%,40793.0,38.96999485205795,1589703.0,,,,,
CIMPRESS PLC,0.0007496780093245383,Reduce 10.93%,15495.0,101.7000322684737,1575842.0,,,,,
VISTEON CORP,0.0007479834529735754,Reduce 52.62%,15848.0,99.20999495204443,1572280.0,,,,,
EUROSEAS LTD,0.0007468902215040323,Reduce 31.30%,23655.0,66.36998520397378,1569982.0,,,,,
HOWARD HUGHES HOLDINGS INC,0.0007448203128338921,,21900.0,71.49,1565631.0,,,,,
LIFTOFF MOBILE INC,0.0007427599187979515,Buy 100%,65000.0,24.02,1561300.0,,,,,
SEPTERNA INC,0.000740579164639385,Buy 100%,46483.0,33.49000709936966,1556716.0,,,,,
SCHOLASTIC CORP,0.000738770432678026,Add 56.55%,33759.0,46.0,1552914.0,,,,,
PROGRESS SOFTWARE CORP,0.0007364507648601443,Add 274.80%,46100.0,33.58,1548038.0,,,,,
BLACKROCK ESG CAP ALLC TERM,0.0007362961520543996,,98455.0,15.720004062769794,1547713.0,,,,,
1ST FINL BANCORP,0.0007347395578993321,Add 489.98%,45653.0,33.830000219043654,1544441.0,,,,,
YESWAY INC,0.0007339588821632484,Buy 100%,76000.0,20.3,1542800.0,,,,,
BAR HBR BANKSHARES,0.0007251735446749747,Reduce 5.57%,40369.0,37.75998910054745,1524333.0,,,,,
BYRNA TECHNOLOGIES INC,0.000723592212470988,Buy 100%,226678.0,6.709998323613231,1521009.0,,,,,
SANFILIPPO JOHN B &AMP; SON INC,0.0007220698709990393,Reduce 15.78%,17651.0,85.98997223953317,1517809.0,,,,,
SIGHT SCIENCES INC,0.0007218391411196971,Reduce 10.09%,279949.0,5.420001500273264,1517324.0,,,,,
OOMA INC,0.000720951901480577,Reduce 3.18%,78848.0,19.220005580357142,1515459.0,,,,,
ANNEXON INC,0.000720625073795818,Reduce 62.25%,265284.0,5.710001357036233,1514772.0,,,,,
CHURCHILL DOWNS INC,0.0007172821070697608,Reduce 61.79%,16820.0,89.64001189060642,1507745.0,,,,,
SUMA ACQUISITION CORP,0.0007162050504783571,Buy 100%,152531.0,9.87000019668133,1505481.0,,,,,
CRESCENT ENERGY COMPANY,0.0007160713698678516,Reduce 90.85%,153279.0,9.820001435291202,1505200.0,,,,,
H WORLD GROUP LTD,0.0007158606207203287,Reduce 99.13%,36068.0,41.7200011090163,1504757.0,,,,,
BALCHEM CORP,0.0007150951683989645,Reduce 77.91%,8897.0,168.9499831403844,1503148.0,,,,,
GINKGO BIOWORKS HOLDINGS INC,0.000713568069609916,Add 457.09%,151356.0,9.910000264277597,1499938.0,,,,,
PEACE ACQUISITION CORP,0.0007118896881370926,Buy 100%,151000.0,9.91,1496410.0,,,,,
INVEST GREEN ACQUISITION COR,0.0007104872310560599,Add 48.02%,149197.0,10.01000020107643,1493462.0,,,,,
INOVIO PHARMACEUTICALS INC,0.0007073283725017664,Reduce 38.92%,1351656.0,1.1000002959332849,1486822.0,,,,,
RISING DRAGON ACQUISITION CO,0.0007066399887174197,,423125.0,3.510487444608567,1485375.0,,,,,
AMERICAN VANGUARD CORP,0.0007059939450552614,Add 0.00%,530006.0,2.800000377354219,1484017.0,,,,,
CHOICEONE FINANCIA,0.0007051923371239385,Reduce 8.43%,43598.0,34.0,1482332.0,,,,,
NELNET INC,0.0007046362067549672,Reduce 45.49%,11109.0,133.3300027005131,1481163.0,,,,,
ONITY GROUP INC,0.0007039373568730008,Add 50.88%,37225.0,39.750006715916726,1479694.0,,,,,
BENCHMARK ELECTRS INC,0.0007035905484564225,Reduce 73.67%,14989.0,98.67002468476883,1478965.0,,,,,
RE/MAX HLDGS INC,0.0007024392777182613,Reduce 67.99%,149751.0,9.860000934885242,1476545.0,,,,,
ALAMO GROUP INC,0.0007021652562533105,Add 12.54%,8973.0,164.49002563245293,1475969.0,,,,,
POSTAL REALTY TRUST INC,0.0006994302746526128,Reduce 9.75%,59668.0,24.64000804451297,1470220.0,,,,,
LIGHTBRIDGE CORP,0.0006963085231716981,Add 199.94%,166514.0,8.789999639669938,1463658.0,,,,,
ADEIA INC,0.0006946862780406528,Buy 100%,44344.0,32.930001804077214,1460248.0,,,,,
FIGURE TECHNOLOGY SOLUTIO,0.0006939617386463472,Buy 100%,47500.0,30.71,1458725.0,,,,,
HUNTSMAN CORP,0.0006929646049822208,Reduce 81.48%,137159.0,10.62000306213956,1456629.0,,,,,
CAL MAINE FOODS INC,0.0006860165433579051,Reduce 26.03%,17900.0,80.56,1442024.0,,,,,
MAMAS CREATIONS INC,0.0006784619238033599,Add 158.93%,79896.0,17.85000500650846,1426144.0,,,,,
TRUSTMARK CORP,0.000678015687459395,Add 250.96%,30976.0,46.010007747933884,1425206.0,,,,,
DONEGAL GROUP INC,0.0006750937432966735,Buy 100%,75242.0,18.85999840514606,1419064.0,,,,,
LIVERAMP HLDGS INC,0.000672766463771432,Reduce 52.56%,37571.0,37.639988288839795,1414172.0,,,,,
METALLA RTY &AMP; STREAMING LTD,0.0006722279354757302,Reduce 24.69%,185682.0,7.609999892288967,1413040.0,,,,,
INSEEGO CORP,0.0006712407921775134,Add 62.38%,136589.0,10.330004612377278,1410965.0,,,,,
ALPS ETF TR,0.0006712403164458034,Add 11.52%,39824.0,35.42999196464444,1410964.0,,,,,
XPO INC,0.0006707493613211,Reduce 4.61%,6868.0,205.29004076878277,1409932.0,,,,,
ENDEAVOUR SILVER CORP,0.000669472497411503,Reduce 22.30%,169957.0,8.280023770718476,1407248.0,,,,,
GATX CORP,0.0006687955311881959,Reduce 73.30%,7934.0,177.18994202167886,1405825.0,,,,,
N-ABLE INC,0.0006687807835051864,Reduce 39.95%,383050.0,3.6700013053126224,1405794.0,,,,,
AMCOR PLC,0.0006661219189780861,Reduce 22.68%,32300.0,43.35,1400205.0,,,,,
CHUNGHWA TELECOM CO LTD,0.0006605653726054735,Add 9.53%,31372.0,44.26000892515619,1388525.0,,,,,
COMMUNITY WEST BANCSHARES NE,0.0006560944459950441,Buy 100%,51345.0,26.860005842827928,1379127.0,,,,,
GREIF INC,0.0006558713278230617,Buy 100%,17930.0,76.89113218070273,1378658.0,,,,,
OMNIAB INC,0.0006546705809870623,Add 47.11%,559404.0,2.4600002860186914,1376134.0,,,,,
GOODRX HLDGS INC,0.0006545045506202779,Add 53.05%,477703.0,2.8800007536063204,1375785.0,,,,,
LATHAM GROUP INC,0.000654471725132289,Reduce 40.41%,212630.0,6.469999529699478,1375716.0,,,,,
TELEFONICA BRASIL SA,0.0006537538459819232,Add 5.48%,104423.0,13.16000306445898,1374207.0,,,,,
CLAROS MTG TR INC,0.0006513613912124139,Reduce 30.43%,582629.0,2.3499997425462857,1369178.0,,,,,
ENNIS INC,0.0006500888088882068,Add 255.69%,64306.0,21.25000777532423,1366503.0,,,,,
RADWARE LTD,0.0006481111921698034,Add 68.57%,44146.0,30.860009966927922,1362346.0,,,,,
INVESTAR HOLDING CORP,0.0006456573680097062,Buy 100%,45300.0,29.96,1357188.0,,,,,
DREAM FINDERS HOMES INC,0.0006424713927479437,Add 112.87%,78244.0,17.259994376565615,1350491.0,,,,,
CIVEO CORP CDA,0.000642430479820885,Add 64.65%,38583.0,35.0,1350405.0,,,,,
ZTO EXPRESS CAYMAN INC,0.0006416659789629408,Reduce 62.25%,60268.0,22.38000265480852,1348798.0,,,,,
CORMEDIX INC,0.0006416122212797126,Buy 100%,171807.0,7.850000291024231,1348685.0,,,,,
LIGHTPATH TECHNOLOGIES INC,0.0006378135035754908,Buy 100%,82000.0,16.35,1340700.0,,,,,
DYNE THERAPEUTICS INC,0.0006356612933195233,Buy 100%,60161.0,22.210003158192183,1336176.0,,,,,
GENIUS SPORTS LIMITED,0.0006348249569733715,,220201.0,6.0599997275216735,1334418.0,,,,,
SPOK HLDGS INC,0.0006340885242863163,Add 45.51%,130163.0,10.240006760753824,1332870.0,,,,,
VESTIS CORPORATION,0.0006328283109865688,Add 23.68%,91613.0,14.520002619715543,1330221.0,,,,,
GAOTU TECHEDU INC,0.0006304839051197679,Reduce 1.85%,798369.0,1.6600005761746761,1325293.0,,,,,
COMSTOCK RES INC,0.0006303516517043923,Reduce 61.88%,88808.0,14.919995946311143,1325015.0,,,,,
COLUMBUS MCKINNON CORP N Y,0.0006300685913369519,Reduce 12.45%,87536.0,15.130003655638824,1324420.0,,,,,
ARMADA ACQUISITION CORP III,0.0006299001823116176,Buy 100%,133072.0,9.949996994108453,1324066.0,,,,,
STAGWELL INC,0.0006295419563339996,Buy 100%,178104.0,7.430001572115168,1323313.0,,,,,
CHAMPIONSGATE ACQUISITION CO,0.0006271571132718501,,250000.0,5.2732,1318300.0,,,,,
COLONY BANKCORP INC,0.0006257451415566177,Add 83.47%,65472.0,20.0899926686217,1315332.0,,,,,
ERIE INDTY CO,0.0006221790566585779,Reduce 53.61%,5455.0,239.74995417048578,1307836.0,,,,,
WSFS FINL CORP,0.0006186143989556682,Reduce 67.09%,16947.0,76.72998170767687,1300343.0,,,,,
BRANDYWINE RLTY TR,0.0006176662656576701,Reduce 41.75%,409574.0,3.1700010254557176,1298350.0,,,,,
HELIX ENERGY SOLUTIONS GRP I,0.0006137885764895909,Reduce 68.70%,147620.0,8.74000135482997,1290199.0,,,,,
COMPANIA CERVECERIAS UNIDAS,0.0006115650064771259,Add 7.78%,114779.0,11.200001742479024,1285525.0,,,,,
SHORE BANCSHARES INC,0.0006107553111067332,Add 13.48%,55940.0,22.95,1283823.0,,,,,
READY CAPITAL CORP,0.0006056968558344738,Add 10.37%,727537.0,1.7500003436251352,1273190.0,,,,,
ACTIVATE ENERGY ACQUISIT COR,0.0006055208351017797,Add 0.30%,127282.0,10.0,1272820.0,,,,,
ESQUIRE FINL HLDGS INC,0.0006029090680139678,Buy 100%,10640.0,119.10996240601504,1267330.0,,,,,
