Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
RICHARDSON ELECTRS LTD,0.008198388135267281,Reduce 8.82%,313177.0,19.010000734408976,5953495.0,,,,,
FASTLY INC,0.008196759059713506,Reduce 37.46%,324200.0,18.36,5952312.0,,,,,
CULLINAN THERAPEUTICS INC,0.00819526631423566,Add 0.83%,326811.0,18.209999051439517,5951228.0,,,,,
FIRST HAWAIIAN INC,0.008166474503856685,Reduce 18.68%,202400.0,29.3,5930320.0,,,,,
INHIBRX BIOSCIENCES INC,0.008115832700399311,Add 23.95%,62201.0,94.75000401922799,5893545.0,,,,,
FIRST CMNTY CORP S C,0.008075103057411992,Add 43.17%,179436.0,32.679997324951515,5863968.0,,,,,
HOST HOTELS &AMP; RESORTS INC,0.00807485931576109,Reduce 72.87%,247313.0,23.709999070004407,5863791.0,,,,,
GERON CORP,0.008071181157853961,Add 154.46%,4579000.0,1.28,5861120.0,,,,,
GENCOR INDS INC,0.008068110288466879,Add 2.53%,392687.0,14.919999898137702,5858890.0,,,,,
FLOWERS FOODS INC,0.00806452439434851,Reduce 50.96%,741302.0,7.900000269795576,5856286.0,,,,,
CRYOPORT INC,0.008051405034415447,Add 1.17%,372405.0,15.700001342624294,5846759.0,,,,,
ALAMO GROUP INC,0.007973309934051855,Add 114.63%,35200.0,164.49,5790048.0,,,,,
EQUIFAX INC,0.007954810355869766,Buy 100%,36395.0,158.71998900947932,5776614.0,,,,,
OPTIMUM COMMUNICATIONS INC,0.007940889540338818,Add 1.15%,3976900.0,1.45,5766505.0,,,,,
PENNYMAC FINL SVCS INC NEW,0.007928227368135133,Buy 100%,66100.0,87.1,5757310.0,,,,,
THREDUP INC,0.007908576558200755,Reduce 40.60%,838400.0,6.85,5743040.0,,,,,
DIANA SHIPPING INC,0.007896717218666428,Reduce 8.50%,2730680.0,2.1,5734428.0,,,,,
MADISON SQUARE GARDEN ENTMT,0.007886504856615037,Reduce 62.70%,70800.0,80.89,5727012.0,,,,,
EMERGENT BIOSOLUTIONS INC,0.007884574202408451,Add 4.15%,683247.0,8.380000204903936,5725610.0,,,,,
FVCBANKCORP INC,0.007868845292032104,Add 180.34%,326525.0,17.500001531276318,5714188.0,,,,,
RIGEL PHARMACEUTICALS INC,0.007856875786779854,Reduce 56.91%,145846.0,39.12000329114271,5705496.0,,,,,
THE REALREAL INC,0.007856442009265534,Reduce 70.61%,483900.0,11.79,5705181.0,,,,,
VIZSLA SILVER CORP,0.007842160401008394,Reduce 4.14%,1725700.0,3.3,5694810.0,,,,,
GRANITESHARES ETF TR,0.007834324864321176,Add 150.36%,335237.0,16.97044180684113,5689120.0,,,,,
ALEXANDERS INC,0.007824584837785377,Reduce 19.20%,20620.0,275.559990300679,5682047.0,,,,,
QUAD / GRAPHICS INC,0.007811502658782112,Reduce 6.85%,672900.0,8.43,5672547.0,,,,,
INTEGRA RES CORP,0.007796343855996013,Add 18.94%,2494070.0,2.2700000400951055,5661539.0,,,,,
ENSIGN GROUP INC,0.007792282872219105,Add 64.95%,35300.0,160.3,5658590.0,,,,,
SIMMONS FIRST NATL CORP,0.007783849686512159,Reduce 18.09%,249557.0,22.64999979964497,5652466.0,,,,,
MAMAS CREATIONS INC,0.007777341646725904,Reduce 12.26%,316400.0,17.85,5647740.0,,,,,
STRATTEC SEC CORP,0.007762316419872786,Reduce 26.22%,69206.0,81.45000433488426,5636829.0,,,,,
OLIN CORP,0.007737723300418123,Buy 100%,283500.0,19.82,5618970.0,,,,,
DESIGN THERAPEUTICS INC,0.007729641267937053,Reduce 4.97%,387913.0,14.469999716431262,5613101.0,,,,,
SS&AMP;C TECH HLDGS,0.007698800375204727,Buy 100%,90100.0,62.05,5590705.0,,,,,
EMPLOYERS HLDGS INC,0.007685530914480994,Add 13.16%,110560.0,50.4800018089725,5581069.0,,,,,
INTERACTIVE BROKERS GROUP IN,0.007659073240250497,Reduce 86.16%,63900.0,87.04,5561856.0,,,,,
C4 THERAPEUTICS INC,0.007651693514221183,Reduce 51.67%,1189828.0,4.6700002017098265,5556497.0,,,,,
GLOBAL X FDS,0.007596767641408109,Add 34.23%,94900.0,58.13077976817703,5516611.0,,,,,
TILLYS INC,0.007592332094190265,Add 54.56%,1312712.0,4.199999695287314,5513390.0,,,,,
BANKWELL FINL GROUP INC,0.0075844896721456775,Reduce 12.83%,93748.0,58.75,5507695.0,,,,,
BARCLAYS PLC,0.0075820508785651745,Reduce 94.69%,204986.0,26.860000195135278,5505924.0,,,,,
MFA FINL INC,0.007572952567336272,Reduce 26.96%,567525.0,9.689999559490772,5499317.0,,,,,
CANADIAN NATL RY CO,0.007569712318157885,Reduce 89.99%,46100.0,119.24,5496964.0,,,,,
UFP INDUSTRIES INC,0.007559805665973728,Reduce 3.97%,60500.0,90.74,5489770.0,,,,,
RED CAT HLDGS INC,0.007540074985893858,Reduce 63.69%,514126.0,10.650000194504848,5475442.0,,,,,
ADMA BIOLOGICS INC,0.007521118219982391,Reduce 48.32%,652530.0,8.369999846750341,5461676.0,,,,,
KAMADA LTD,0.007504141682850575,Reduce 2.69%,742418.0,7.339999838365988,5449348.0,,,,,
FIRST FINL BANKSHARES INC,0.007442791771611163,Add 68.31%,156208.0,34.60000128034416,5404797.0,,,,,
BLACKSKY TECHNOLOGY INC,0.007442771115539051,Buy 100%,193581.0,27.92000247958219,5404782.0,,,,,
TERNIUM SA,0.007438320420534993,Reduce 32.24%,126500.0,42.7,5401550.0,,,,,
CADRE HLDGS INC,0.007425851038337672,Add 13.12%,189144.0,28.50999767373007,5392495.0,,,,,
ORION PROPERTIES INC,0.00742539247353682,Add 9.36%,1865800.0,2.89,5392162.0,,,,,
VIANT TECHNOLOGY INC,0.007422251373504563,Reduce 3.63%,425741.0,12.659999859069247,5389881.0,,,,,
COHU INC,0.007379003066791245,Reduce 14.20%,72500.0,73.91,5358475.0,,,,,
GINKGO BIOWORKS HOLDINGS INC,0.007367295205119061,Add 437.41%,539856.0,9.910000074093832,5349973.0,,,,,
DOUGLAS ELLIMAN INC,0.007360080727666629,Reduce 4.17%,3019624.0,1.7699998410398117,5344734.0,,,,,
STANDEX INTL CORP,0.007348653788575146,Buy 100%,14920.0,357.6699731903485,5336436.0,,,,,
FINANCIAL INSTITUTIONS INC,0.007346881497588072,Reduce 32.54%,136904.0,38.97000087652662,5335149.0,,,,,
J JILL INC,0.007338614937529482,Reduce 5.57%,335800.0,15.87,5329146.0,,,,,
IMMUNOME INC,0.007327192129652421,Add 264.43%,251102.0,21.189998486670756,5320851.0,,,,,
GE VERNOVA INC,0.00731420634565234,Buy 100%,4520.0,1175.0931415929203,5311421.0,,,,,
SERVICE PPTYS TR,0.007298491205990734,"Add 2,496.11%",3136100.0,1.69,5300009.0,,,,,
COGNYTE SOFTWARE LTD,0.0072956544387542364,Add 16.63%,603411.0,8.780000696042995,5297949.0,,,,,
OPPFI INC,0.007288521208518773,Reduce 15.44%,533008.0,9.929999174496443,5292769.0,,,,,
NETGEAR INC,0.007284307369808248,Reduce 59.36%,226540.0,23.35,5289709.0,,,,,
ANI PHARMACEUTICALS INC,0.007261416310695483,Reduce 65.77%,63700.0,82.78,5273086.0,,,,,
SUZANO S A,0.007248364427264648,Reduce 5.04%,678300.0,7.76,5263608.0,,,,,
ATEA PHARMACEUTICALS INC,0.007243506119104277,Reduce 3.02%,1131200.0,4.65,5260080.0,,,,,
TIDAL TRUST II,0.007241523136181677,Add 64.38%,269917.0,19.48243348881323,5258640.0,,,,,
NEPTUNE INS HLDGS INC,0.007229813897438019,Add 3.71%,166671.0,31.500002999922003,5250137.0,,,,,
INFUSYSTEM HLDGS INC,0.007215905475550338,Reduce 4.20%,543009.0,9.650000276238515,5240037.0,,,,,
ACME UTD CORP,0.007202697983042936,Reduce 5.96%,109607.0,47.71999963505981,5230446.0,,,,,
XPLR INFRASTRUCTURE LP,0.007178241193664202,Add 48.61%,441379.0,11.810000022656267,5212686.0,,,,,
UNIVERSAL INS HLDGS INC,0.007153632926423325,Reduce 46.19%,125600.0,41.36,5194816.0,,,,,
PLAYTIKA HLDG CORP,0.007118994070565629,Add 0.17%,1389694.0,3.720000230266519,5169662.0,,,,,
INDUSTRIAL LOGISTICS PPTYS T,0.007112941841437277,Add 26.87%,582330.0,8.869999828276063,5165267.0,,,,,
SHATTUCK LABS INC,0.007108031204560893,Add 23.04%,743761.0,6.939999542863904,5161701.0,,,,,
YORK WTR CO,0.007100776792035715,Reduce 17.55%,168236.0,30.6499976223876,5156433.0,,,,,
BCB BANCORP INC,0.0070946281679041805,Add 39.22%,480594.0,10.720000665842687,5151968.0,,,,,
STEWART INFORMATION SVCS COR,0.007071220706988656,Reduce 3.00%,77779.0,66.02000539991515,5134970.0,,,,,
KINETIK HOLDINGS INC,0.0070628260792829824,Buy 100%,106100.0,48.34,5128874.0,,,,,
TTM TECHNOLOGIES INC,0.007048609193385119,Reduce 92.62%,27369.0,187.01998611567834,5118550.0,,,,,
BASSETT FURNITURE INDS INC,0.0070409416594177324,Reduce 5.13%,288543.0,17.72000013862752,5112982.0,,,,,
AFYA LTD,0.00701558977358088,Reduce 9.42%,343300.0,14.84,5094572.0,,,,,
SAILPOINT INC,0.006983537057951408,Reduce 12.04%,346400.0,14.64,5071296.0,,,,,
FIRST TR EXCHANGE-TRADED FD,0.006958112187326433,Reduce 54.71%,98002.0,51.55846819452664,5052833.0,,,,,
ASTRONOVA INC,0.0069565753755614175,Add 55.73%,177440.0,28.47000112714157,5051717.0,,,,,
CONCRETE PUMPING HLDGS INC,0.00694418586350959,Add 38.76%,418483.0,12.0499996415625,5042720.0,,,,,
ANGEL STUDIOS INC.,0.0069400918300173055,Buy 100%,1373228.0,3.6700001747706863,5039747.0,,,,,
NEXTDOOR HOLDINGS INC,0.006939613986215817,Reduce 28.66%,2220000.0,2.27,5039400.0,,,,,
GCT SEMICONDUCTOR HLDG INC,0.00693361133166053,Buy 100%,1695300.0,2.97,5035041.0,,,,,
SCHOLAR ROCK HLDG CORP,0.006930112193045026,Buy 100%,91500.0,55.0,5032500.0,,,,,
CONNECTONE BANCORP INC,0.006897536190255423,Reduce 48.51%,149786.0,33.44000106819062,5008844.0,,,,,
PAR TECHNOLOGY CORP,0.006884723917261069,Reduce 30.54%,287000.0,17.42,4999540.0,,,,,
INFINITY NAT RES INC,0.00685911038784415,Add 16.35%,392200.0,12.7,4980940.0,,,,,
LIGHTSPEED COMMERCE INC,0.006851245932655977,Add 16.59%,474283.0,10.490000695787115,4975229.0,,,,,
COMPASS INC,0.006819545747323856,Reduce 90.40%,401639.0,12.330000323673747,4952209.0,,,,,
VARONIS SYS INC,0.0068067100641144435,Reduce 69.37%,117800.0,41.96,4942888.0,,,,,
RANGER ENERGY SVCS INC,0.0068033031892876985,Add 0.58%,308583.0,16.010000550905268,4940414.0,,,,,
ROCKET LAB CORP,0.006802994725277517,Buy 100%,48600.0,101.65,4940190.0,,,,,
3D SYS CORP DEL,0.0067884790148697895,Add 40.77%,1632334.0,3.020000196038311,4929649.0,,,,,
FS BANCORP INC,0.006784093042225011,Add 4.25%,113513.0,43.39999823808727,4926464.0,,,,,
ALLIENT INC,0.006772288785549644,Reduce 52.30%,47779.0,102.92999016304235,4917892.0,,,,,
FIRST UTD CORP,0.006754275313597886,Add 7.34%,111195.0,44.109995953055446,4904811.0,,,,,
VALARIS LTD,0.00673834121957191,Reduce 58.57%,67400.0,72.6,4893240.0,,,,,
CARIBOU BIOSCIENCES INC,0.006722090399106908,Add 7.07%,2773545.0,1.759999927890119,4881439.0,,,,,
U S PHYSICAL THERAPY,0.006714702410648749,Reduce 7.74%,70997.0,68.68000056340409,4876074.0,,,,,
NERDWALLET INC,0.0067128791680171355,Reduce 47.42%,527000.0,9.25,4874750.0,,,,,
REPUBLIC SVCS INC,0.006708020859856766,Reduce 92.51%,22861.0,213.0800052491142,4871222.0,,,,,
POWERFLEET INC,0.0066911613738002435,Reduce 17.12%,1268663.0,3.829999771412897,4858979.0,,,,,
VIEMED HEALTHCARE INC,0.006686040044988333,Reduce 3.69%,425900.0,11.4,4855260.0,,,,,
CRONOS GROUP INC,0.0066693967591532335,Reduce 13.31%,1742149.0,2.7799998737191824,4843174.0,,,,,
EVERGY INC,0.006605864189627486,Reduce 89.07%,55502.0,86.43000252243162,4797038.0,,,,,
EGAIN CORP,0.006602085505502754,Reduce 9.23%,760999.0,6.300000394218652,4794294.0,,,,,
BRT APARTMENTS CORP,0.006595007358126251,Reduce 2.72%,311591.0,15.370001059080654,4789154.0,,,,,
HAWKINS INC,0.006594478562680224,Buy 100%,33700.0,142.1,4788770.0,,,,,
CHESAPEAKE UTILS CORP,0.006586318037125134,Add 304.66%,39050.0,122.48,4782844.0,,,,,
FEDERAL AGRIC MTG CORP,0.006585816783108588,Buy 100%,24000.0,199.27,4782480.0,,,,,
CABALETTA BIO INC,0.006575217463972997,Reduce 24.62%,1535300.0,3.11,4774783.0,,,,,
PRICESMART INC,0.006563530258372923,Buy 100%,24400.0,195.34,4766296.0,,,,,
BURFORD CAPITAL LIMITED,0.006560079317259009,Add 21.22%,1161900.0,4.1,4763790.0,,,,,
URANIUM RTY CORP,0.006559641408530268,Add 770.89%,1713479.0,2.7800002217710285,4763472.0,,,,,
BED BATH &AMP; BEYOND INC,0.006533970042111441,Reduce 21.29%,819487.0,5.790000329474415,4744830.0,,,,,
SPROUT SOCIAL INC,0.006522613333665134,Reduce 13.80%,627362.0,7.549999840602395,4736583.0,,,,,
NORTHEAST CMNTY BANCORP INC,0.006517869322437107,Reduce 3.17%,170625.0,27.74000293040293,4733138.0,,,,,
NOVAVAX INC,0.006509135935148823,Add 0.88%,501783.0,9.420000279005068,4726796.0,,,,,
INGEVITY CORP,0.006498598584229562,Reduce 48.20%,63200.0,74.67,4719144.0,,,,,
CNB FINL CORP PA,0.0064963980240140655,Reduce 25.74%,139945.0,33.71000035728322,4717546.0,,,,,
FORTINET INC,0.006494453599092739,Reduce 50.00%,30700.0,153.62,4716134.0,,,,,
SOUTHSTATE BK CORP,0.006460123207245225,Buy 100%,46959.0,99.89999787048276,4691204.0,,,,,
PANGAEA LOGISTICS SOLUTION L,0.0063944534227917856,Reduce 4.25%,714387.0,6.500000699900754,4643516.0,,,,,
PAGERDUTY INC,0.00635783846936886,Reduce 38.57%,478438.0,9.650000627040495,4616927.0,,,,,
PONCE FINANCIAL GROUP INC,0.006346691075786605,Reduce 4.54%,231135.0,19.940000432647587,4608832.0,,,,,
BANCORP INC DEL,0.006318440454496924,Buy 100%,73249.0,62.639995085257134,4588317.0,,,,,
SELLAS LIFE SCIENCES GROUP I,0.006308327241591664,Buy 100%,310364.0,14.760001159928342,4580973.0,,,,,
IRHYTHM HOLDINGS INC,0.006306402095670974,Reduce 28.44%,38500.0,118.95,4579575.0,,,,,
HELMERICH &AMP; PAYNE INC,0.006275876552306199,Reduce 63.47%,139200.0,32.74,4557408.0,,,,,
WEST BANCORPORATION INC,0.006274737714197178,Reduce 5.86%,171752.0,26.530002561833342,4556581.0,,,,,
ARDELYX INC,0.006268737813784838,Reduce 29.85%,892593.0,5.099999663900569,4552224.0,,,,,
CHEMUNG FINL CORP,0.006231854331424476,Add 47.20%,60679.0,74.5800029664299,4525440.0,,,,,
LIBERTY CAP CORP,0.006211077077024345,Buy 100%,209200.0,21.56,4510352.0,,,,,
LAKELAND FINL CORP,0.0062017584343595986,Add 24.64%,72968.0,61.7200005481855,4503585.0,,,,,
FB BANCORP INC,0.0062003097551689215,Add 12.18%,298973.0,15.059998728982215,4502533.0,,,,,
PERIMETER SOLUTIONS INC,0.006197007537774203,Reduce 78.65%,126231.0,35.64999881170235,4500135.0,,,,,
LANTRONIX INC,0.006193435414370574,Add 10.82%,764888.0,5.879999424752382,4497541.0,,,,,
BALL CORP,0.006186906718512209,Buy 100%,72000.0,62.4,4492800.0,,,,,
CERTARA INC,0.006175869490647875,Add 93.15%,684700.0,6.55,4484785.0,,,,,
LIFEMD INC,0.006139587788521665,Reduce 3.47%,1079525.0,4.129999768416665,4458438.0,,,,,
RING ENERGY INC,0.006123087718119863,Add 154.10%,4117089.0,1.0799999708531927,4446456.0,,,,,
GERMAN AMERN BANCORP INC,0.006120507086177535,Reduce 14.28%,93649.0,47.460004911958485,4444582.0,,,,,
REPUBLIC BANCORP INC KY,0.006114352953760105,Add 6.05%,49100.0,90.43,4440113.0,,,,,
ADT INC DEL,0.006084024331616116,Reduce 49.70%,679706.0,6.5,4418089.0,,,,,
ANDERSEN GROUP INC,0.0060617639712384555,Add 88.23%,116700.0,37.72,4401924.0,,,,,
TRIO TECH INTL,0.006054298866777752,Add 9.63%,356859.0,12.320000336267265,4396503.0,,,,,
CASEYS GEN STORES INC,0.006032787633281963,Buy 100%,5512.0,794.7899129172714,4380882.0,,,,,
SIMILARWEB LTD,0.006024898390807256,Reduce 3.51%,713728.0,6.130000504393831,4375153.0,,,,,
DANAOS CORPORATION,0.006024818520661763,Reduce 57.34%,35753.0,122.37001090817554,4375095.0,,,,,
KINIKSA PHARMACEUTICALS INTL,0.0059951137118955085,Buy 100%,68077.0,63.94999779661266,4353524.0,,,,,
GRUPO AVAL ACCIONES Y VALORE,0.0059927602967463954,Reduce 3.42%,865172.0,5.029999815065675,4351815.0,,,,,
EUROSEAS LTD,0.005983254372361181,Reduce 35.03%,65465.0,66.3699992362331,4344912.0,,,,,
CENTURY ALUM CO,0.005974695873150099,Reduce 32.40%,94299.0,46.010000106045666,4338697.0,,,,,
HUYA INC,0.005967084799113146,Reduce 16.84%,1883987.0,2.2999999469210777,4333170.0,,,,,
ACLARIS THERAPEUTICS INC,0.005955474709515618,Add 62.65%,817531.0,5.290000012231952,4324739.0,,,,,
INDEPENDENT BK CORP MASS,0.005921328845245624,Buy 100%,51361.0,83.72000155760207,4299943.0,,,,,
SFL CORPORATION LTD,0.0059185471608680885,Reduce 3.70%,421365.0,10.2,4297923.0,,,,,
SANA BIOTECHNOLOGY INC,0.005916641293948034,Reduce 15.17%,1231100.0,3.49,4296539.0,,,,,
NORTHEAST BK PORTLAND ME,0.005916208893505189,Reduce 35.48%,32417.0,132.5299996915199,4296225.0,,,,,
QUANTA SVCS INC,0.005908625360897718,Buy 100%,5959.0,720.0399395871791,4290718.0,,,,,
TRONOX HOLDINGS PLC,0.0058880959793629105,Add 215.53%,678700.0,6.3,4275810.0,,,,,
WESTAMERICA BANCORPORATION,0.005857395547920935,Reduce 52.44%,72499.0,58.66999544821308,4253516.0,,,,,
ELECTROMED INC,0.005807770023211394,Reduce 19.60%,99704.0,42.29999799406242,4217479.0,,,,,
LADDER CAP CORP,0.005802176358883893,Add 488.62%,423459.0,9.949999881924814,4213417.0,,,,,
EASTERLY GOVT PPTYS INC,0.00579380238725033,Add 129.72%,168766.0,24.929997748361636,4207336.0,,,,,
PERMA-PIPE INTL HLDGS INC,0.0057893751024613305,Reduce 26.16%,154393.0,27.22999747397874,4204121.0,,,,,
OMADA HEALTH INC,0.005785393988829916,Reduce 51.06%,191400.0,21.95,4201230.0,,,,,
XPERI INC,0.005779789307930622,Reduce 7.31%,509983.0,8.22999982352353,4197160.0,,,,,
ASCENT INDUSTRIES CO,0.005778750996039205,Reduce 15.14%,279202.0,15.029999785101825,4196406.0,,,,,
LIFEVANTAGE CORP,0.005752258895021858,Reduce 22.85%,669418.0,6.239999521972818,4177168.0,,,,,
KFORCE INC,0.005747189894925961,Reduce 23.09%,88949.0,46.919999100608216,4173487.0,,,,,
TELOS CORP MD,0.005744967301566881,Reduce 18.95%,906929.0,4.599999558951142,4171873.0,,,,,
SILICOM LTD,0.00573025880115279,Add 241.24%,86800.0,47.94,4161192.0,,,,,
HCI GROUP INC,0.005726561364245025,Reduce 52.19%,23729.0,175.2499894643685,4158507.0,,,,,
RED RIVER BANCSHARES INC,0.005696683044473043,Add 885.22%,45320.0,91.28000882612533,4136810.0,,,,,
BGC GROUP INC,0.005690331990834826,Reduce 56.11%,386548.0,10.6899996895599,4132198.0,,,,,
ROCKET COS INC,0.005682963281377304,Reduce 88.01%,262022.0,15.750001908236714,4126847.0,,,,,
INVESCO ACTVELY MNGD ETC FD,0.005661598017457762,Buy 100%,258900.0,15.88,4111332.0,,,,,
I3 VERTICALS INC,0.005626210034718195,Buy 100%,191275.0,21.36,4085634.0,,,,,
VIRTUS INVT PARTNERS INC,0.0056178484567278985,Add 4.41%,28429.0,143.50001758767456,4079562.0,,,,,
FIRY INC,0.005617599206791099,Buy 100%,400725.0,10.180001247738474,4079381.0,,,,,
CURIOSITYSTREAM INC,0.00559707946475661,Reduce 13.61%,1528000.0,2.66,4064480.0,,,,,
BIOAGE LABS INC,0.00559271001696952,Add 19.56%,165700.0,24.51,4061307.0,,,,,
ANDERSONS INC,0.005585567147233738,Reduce 52.86%,59300.0,68.4,4056120.0,,,,,
COMPUGEN LTD,0.005532866621922693,Add 14.97%,1877500.0,2.14,4017850.0,,,,,
EIGHTCO HOLDINGS INC,0.005504087205186986,Add 848.80%,5746874.0,0.6955000231430165,3996951.0,,,,,
ACCO BRANDS CORP,0.00548764359471562,Add 7.05%,957935.0,4.160000417564866,3985010.0,,,,,
GARRETT MOTION INC,0.005478064685542281,Reduce 67.60%,109800.0,36.23,3978054.0,,,,,
NATIONAL HEALTH INVS INC,0.005471306018747754,Add 24.94%,52100.0,76.26,3973146.0,,,,,
WORTHINGTON ENTERPRISES INC,0.005463514548347704,Buy 100%,73800.0,53.76,3967488.0,,,,,
CONDUENT INC,0.0054625946646030535,Add 4.16%,2717000.0,1.46,3966820.0,,,,,
TMC THE METALS COMPANY INC,0.0054562215778212525,Add 22.52%,894400.0,4.43,3962192.0,,,,,
IMAX CORP,0.005434116826520158,Add 33.60%,99000.0,39.86,3946140.0,,,,,
INVESTAR HOLDING CORP,0.005432523554824708,Add 25.11%,131675.0,29.96,3944983.0,,,,,
ANAPTYSBIO INC,0.005419120518167995,Reduce 35.86%,58300.0,67.5,3935250.0,,,,,
STAG INDUSTRIAL INC,0.005412623494953531,Add 8.14%,103272.0,38.05999690138663,3930532.0,,,,,
NABORS INDUSTRIES LTD,0.005405510920790178,Add 178.12%,46725.0,84.0099946495452,3925367.0,,,,,
HERITAGE FINL CORP WASH,0.005402116439606699,Reduce 29.68%,132441.0,29.619996828776586,3922902.0,,,,,
PRICE T ROWE GROUP INC,0.005401294327936705,Reduce 60.07%,34500.0,113.69,3922305.0,,,,,
BARCLAYS BANK PLC,0.005381302004276768,Buy 100%,176903.0,22.089998473739847,3907787.0,,,,,
KARMAN HLDGS INC,0.005375734504307274,Buy 100%,78200.0,49.92,3903744.0,,,,,
NOVAGOLD RESOURCES INC,0.005365922870054826,Reduce 26.48%,652700.0,5.97,3896619.0,,,,,
RADCOM LTD,0.005364797802660545,Add 42.57%,276298.0,14.100000723856127,3895802.0,,,,,
DAQO NEW ENERGY CORP,0.0053643433690741165,Add 88.40%,290924.0,13.389998762563419,3895472.0,,,,,
CRICUT INC,0.0053618756569926585,Add 0.89%,886943.0,4.390000259317679,3893680.0,,,,,
LEGGETT &AMP; PLATT INC,0.0053391553547426735,Reduce 57.97%,331100.0,11.71,3877181.0,,,,,
MATRIX SVC CO,0.005330723546107201,Add 10.46%,282559.0,13.699998938274838,3871058.0,,,,,
DAUCH CORP,0.0053119278975581954,Reduce 61.74%,711699.0,5.420000590137122,3857409.0,,,,,
RENEW ENERGY GLOBAL PLC,0.0053068891930347275,Add 103.63%,616600.0,6.25,3853750.0,,,,,
STRATEGIC ED INC,0.005304892439397387,Reduce 53.88%,50278.0,76.61999283981065,3852300.0,,,,,
SELECT WATER SOLUTIONS INC,0.005303604877569171,Reduce 52.22%,192761.0,19.980001141309703,3851365.0,,,,,
KEROS THERAPEUTICS INC,0.005291011558939187,Reduce 20.82%,359086.0,10.69999944303036,3842220.0,,,,,
KAISER ALUMINIUM CORPORATION,0.005280171252295639,Reduce 42.04%,19600.0,195.63,3834348.0,,,,,
HALLADOR ENERGY COMPANY,0.005264927071078151,Reduce 28.68%,219855.0,17.389997953196424,3823278.0,,,,,
FIRST NORTHWEST BANCORP,0.005244462411902624,Add 4.14%,352305.0,10.809999858077518,3808417.0,,,,,
HANMI FINL CORP,0.005236175195771925,Reduce 36.74%,117358.0,32.399998295812814,3802399.0,,,,,
EVOLUTION PETE CORP,0.00521870979826683,Add 8.07%,1029814.0,3.6800004661035874,3789716.0,,,,,
PROCORE TECHNOLOGIES INC,0.005216148445325137,Buy 100%,93251.0,40.620004075023324,3787856.0,,,,,
HOMEBANCORP INC,0.005215391056014423,Reduce 39.57%,55273.0,68.52000072368064,3787306.0,,,,,
FARMLAND PARTNERS INC,0.005204052249497278,Add 351.85%,390400.0,9.68,3779072.0,,,,,
ETHAN ALLEN INTERIORS INC,0.005180650296867649,Reduce 35.52%,168401.0,22.339997981009613,3762078.0,,,,,
NELNET INC,0.005140938309699634,Reduce 41.67%,28000.0,133.33,3733240.0,,,,,
OPERA LTD,0.005131838621399258,Reduce 34.01%,187929.0,19.8299996275189,3726632.0,,,,,
OPPENHEIMER HLDGS INC,0.005130074592841029,Add 54.82%,35298.0,105.54000226641736,3725351.0,,,,,
CAPITAL GROUP GROWTH ETF,0.005125594979336016,Add 42.86%,78858.0,47.200005072408636,3722098.0,,,,,
OCULAR THERAPEUTIX INC,0.005121830065926024,Reduce 67.01%,378754.0,9.81999926073388,3719364.0,,,,,
BLACKROCK ETF TRUST,0.005113447831863616,Add 85.98%,66208.0,56.085019937167715,3713277.0,,,,,
CAPITAL GROUP CORE BALANCED,0.005070542415947331,Buy 100%,97000.0,37.96,3682120.0,,,,,
GRINDR INC,0.005067839224643816,"Add 1,430.23%",256100.0,14.37,3680157.0,,,,,
MARCUS CORP DEL,0.005065240690772325,Reduce 49.90%,156789.0,23.460000382679908,3678270.0,,,,,
BANK OF MARIN BANCORP,0.005049657749972226,Add 10.88%,132381.0,27.700002266186235,3666954.0,,,,,
COMMERCE.COM INC,0.005045435648832856,Reduce 1.14%,1237800.0,2.96,3663888.0,,,,,
EASTERN CO,0.0050407976721083304,Reduce 1.35%,131437.0,27.84999657630652,3660520.0,,,,,
PRIMIS FINANCIAL CORP,0.0050285913105625486,Reduce 17.43%,223070.0,16.370000448289776,3651656.0,,,,,
PROVIDENT FINL HLDGS INC,0.005005886156098777,Reduce 0.47%,211347.0,17.199998107377915,3635168.0,,,,,
TANGER INC,0.005004499445124432,Reduce 67.16%,92074.0,39.47000238938245,3634161.0,,,,,
BLACK DIAMOND THERAPEUTICS I,0.00499936021438336,Add 19.39%,1962394.0,1.8500000509581664,3630429.0,,,,,
ALPINE INCOME PPTY TR INC,0.004974312661342267,Add 43.56%,174000.0,20.76,3612240.0,,,,,
TWFG INC,0.004964473485660339,Add 26.68%,149900.0,24.05,3605095.0,,,,,
INTL GNRL INSURANCE HLDNGS L,0.0049624271574499335,Add 17.43%,137700.0,26.17,3603609.0,,,,,
SIRIUSPOINT LTD,0.004960332631737937,Add 752.77%,150087.0,24.0,3602088.0,,,,,
LEONARDO DRS INC,0.004958961068549806,Reduce 56.50%,84394.0,42.670000236983675,3601092.0,,,,,
RELAY THERAPEUTICS INC,0.004957161236133251,Reduce 71.44%,192399.0,18.70999849271566,3599785.0,,,,,
NPK INTERNATIONAL INC,0.004937612329487952,Reduce 37.77%,225367.0,15.910000133116206,3585589.0,,,,,
AMPCO-PITTSBURG CORP,0.004936421162662918,Reduce 2.08%,414419.0,8.649999155444128,3584724.0,,,,,
VERSABANK NEW,0.004925317835367832,Add 36.73%,154100.0,23.21,3576661.0,,,,,
CROWN HLDGS INC,0.004912093818002742,Reduce 94.18%,31900.0,111.82,3567058.0,,,,,
